01/09/2020 17:00:00.168,1.11051,1.11068
01/09/2020 17:00:01.713,1.11049,1.11066
01/09/2020 17:00:03.883,1.11050,1.11065
01/09/2020 17:00:04.156,1.11049,1.11066
01/09/2020 17:00:11.932,1.11052,1.11063
01/09/2020 17:00:18.081,1.11039,1.11050
01/09/2020 17:00:18.732,1.11040,1.11049
01/09/2020 17:00:19.338,1.11039,1.11050
01/09/2020 17:00:55.825,1.11030,1.11081
01/09/2020 17:00:59.393,1.11043,1.11057
01/09/2020 17:02:00.892,1.11045,1.11057
01/09/2020 17:02:04.047,1.11045,1.11056
01/09/2020 17:02:16.610,1.11045,1.11058
01/09/2020 17:02:18.614,1.11045,1.11059
01/09/2020 17:02:18.834,1.11045,1.11060
01/09/2020 17:02:19.126,1.11047,1.11061
01/09/2020 17:02:19.545,1.11047,1.11065
01/09/2020 17:02:20.077,1.11047,1.11070
01/09/2020 17:02:26.331,1.11047,1.11057
01/09/2020 17:02:26.448,1.11045,1.11057
01/09/2020 17:02:37.967,1.11046,1.11057
01/09/2020 17:03:08.365,1.11044,1.11057
01/09/2020 17:03:10.991,1.11045,1.11057
01/09/2020 17:03:12.029,1.11047,1.11057
01/09/2020 17:03:32.654,1.11046,1.11057
01/09/2020 17:03:50.220,1.11046,1.11056
01/09/2020 17:03:55.318,1.11046,1.11058
01/09/2020 17:03:58.742,1.11046,1.11057
01/09/2020 17:04:02.067,1.11046,1.11059
01/09/2020 17:04:02.383,1.11046,1.11058
01/09/2020 17:04:13.001,1.11045,1.11058
01/09/2020 17:04:14.996,1.11046,1.11058
01/09/2020 17:04:42.701,1.11047,1.11058
01/09/2020 17:04:52.269,1.11047,1.11057
01/09/2020 17:04:56.334,1.11047,1.11056
01/09/2020 17:04:59.375,1.11046,1.11056
01/09/2020 17:05:00.136,1.11046,1.11059
01/09/2020 17:05:00.297,1.11046,1.11069
01/09/2020 17:05:00.596,1.11046,1.11062
01/09/2020 17:05:01.791,1.11046,1.11066
01/09/2020 17:05:01.963,1.11046,1.11067
01/09/2020 17:05:02.123,1.11045,1.11067
01/09/2020 17:05:02.927,1.11045,1.11069
01/09/2020 17:05:04.084,1.11046,1.11069
01/09/2020 17:05:04.135,1.11048,1.11069
01/09/2020 17:05:05.997,1.11048,1.11061
01/09/2020 17:05:07.372,1.11047,1.11061
01/09/2020 17:05:23.320,1.11046,1.11061
01/09/2020 17:05:34.695,1.11045,1.11058
01/09/2020 17:05:49.120,1.11045,1.11056
01/09/2020 17:06:13.087,1.11045,1.11061
01/09/2020 17:06:16.836,1.11046,1.11064
01/09/2020 17:06:16.963,1.11046,1.11066
01/09/2020 17:06:20.996,1.11046,1.11065
01/09/2020 17:06:21.171,1.11046,1.11064
01/09/2020 17:06:21.825,1.11046,1.11062
01/09/2020 17:06:29.788,1.11046,1.11059
01/09/2020 17:06:30.805,1.11046,1.11060
01/09/2020 17:06:32.895,1.11046,1.11062
01/09/2020 17:06:36.339,1.11046,1.11060
01/09/2020 17:06:37.340,1.11046,1.11061
01/09/2020 17:06:37.851,1.11046,1.11059
01/09/2020 17:06:38.054,1.11046,1.11062
01/09/2020 17:06:38.471,1.11046,1.11068
01/09/2020 17:06:38.573,1.11046,1.11069
01/09/2020 17:06:45.044,1.11056,1.11076
01/09/2020 17:06:45.095,1.11046,1.11069
01/09/2020 17:06:54.648,1.11053,1.11069
01/09/2020 17:06:54.750,1.11054,1.11069
01/09/2020 17:06:54.907,1.11051,1.11069
01/09/2020 17:06:55.008,1.11047,1.11069
01/09/2020 17:06:55.157,1.11046,1.11069
01/09/2020 17:06:56.941,1.11054,1.11069
01/09/2020 17:06:56.992,1.11051,1.11069
01/09/2020 17:06:59.792,1.11053,1.11069
01/09/2020 17:06:59.894,1.11060,1.11069
01/09/2020 17:07:00.411,1.11051,1.11069
01/09/2020 17:07:01.485,1.11052,1.11069
01/09/2020 17:07:01.586,1.11051,1.11069
01/09/2020 17:07:02.775,1.11052,1.11069
01/09/2020 17:07:03.643,1.11051,1.11069
01/09/2020 17:07:05.649,1.11052,1.11069
01/09/2020 17:07:06.260,1.11051,1.11069
01/09/2020 17:07:09.626,1.11049,1.11069
01/09/2020 17:07:09.833,1.11051,1.11069
01/09/2020 17:07:11.354,1.11050,1.11069
01/09/2020 17:07:11.455,1.11051,1.11069
01/09/2020 17:07:11.988,1.11050,1.11069
01/09/2020 17:07:12.995,1.11049,1.11069
01/09/2020 17:07:14.909,1.11049,1.11068
01/09/2020 17:07:16.885,1.11049,1.11069
01/09/2020 17:07:17.074,1.11050,1.11069
01/09/2020 17:07:20.586,1.11051,1.11069
01/09/2020 17:07:28.851,1.11051,1.11068
01/09/2020 17:07:31.787,1.11051,1.11065
01/09/2020 17:07:33.091,1.11051,1.11067
01/09/2020 17:07:38.260,1.11048,1.11067
01/09/2020 17:07:39.108,1.11048,1.11069
01/09/2020 17:07:39.905,1.11047,1.11069
01/09/2020 17:07:40.165,1.11049,1.11069
01/09/2020 17:07:40.266,1.11051,1.11069
01/09/2020 17:07:42.095,1.11051,1.11068
01/09/2020 17:07:42.248,1.11047,1.11068
01/09/2020 17:07:42.416,1.11046,1.11068
01/09/2020 17:07:44.965,1.11047,1.11068
01/09/2020 17:07:45.920,1.11049,1.11069
01/09/2020 17:07:47.259,1.11048,1.11068
01/09/2020 17:07:47.360,1.11052,1.11068
01/09/2020 17:07:48.245,1.11052,1.11069
01/09/2020 17:07:49.250,1.11052,1.11067
01/09/2020 17:07:52.293,1.11052,1.11066
01/09/2020 17:07:54.547,1.11051,1.11066
01/09/2020 17:07:57.506,1.11050,1.11066
01/09/2020 17:08:00.070,1.11050,1.11067
01/09/2020 17:08:00.172,1.11050,1.11066
01/09/2020 17:08:01.383,1.11050,1.11065
01/09/2020 17:08:02.432,1.11050,1.11063
01/09/2020 17:08:02.630,1.11049,1.11063
01/09/2020 17:08:03.432,1.11049,1.11064
01/09/2020 17:08:03.617,1.11050,1.11064
01/09/2020 17:08:03.720,1.11049,1.11064
01/09/2020 17:08:04.401,1.11049,1.11063
01/09/2020 17:08:04.624,1.11050,1.11063
01/09/2020 17:08:04.725,1.11049,1.11063
01/09/2020 17:08:04.827,1.11048,1.11063
01/09/2020 17:08:04.929,1.11049,1.11063
01/09/2020 17:08:05.835,1.11049,1.11062
01/09/2020 17:08:06.780,1.11048,1.11062
01/09/2020 17:08:08.733,1.11048,1.11061
01/09/2020 17:08:09.806,1.11048,1.11060
01/09/2020 17:08:09.909,1.11046,1.11061
01/09/2020 17:08:10.011,1.11045,1.11061
01/09/2020 17:08:10.406,1.11046,1.11061
01/09/2020 17:08:10.507,1.11045,1.11061
01/09/2020 17:08:12.400,1.11046,1.11060
01/09/2020 17:08:12.654,1.11045,1.11060
01/09/2020 17:08:13.216,1.11045,1.11058
01/09/2020 17:08:14.982,1.11045,1.11061
01/09/2020 17:08:15.989,1.11045,1.11061
01/09/2020 17:08:16.944,1.11047,1.11061
01/09/2020 17:08:17.186,1.11048,1.11061
01/09/2020 17:08:17.816,1.11047,1.11057
01/09/2020 17:08:17.918,1.11045,1.11057
01/09/2020 17:08:18.337,1.11045,1.11057
01/09/2020 17:08:22.698,1.11045,1.11053
01/09/2020 17:08:22.800,1.11045,1.11053
01/09/2020 17:08:23.874,1.11045,1.11053
01/09/2020 17:08:24.245,1.11047,1.11058
01/09/2020 17:08:25.263,1.11046,1.11052
01/09/2020 17:08:28.344,1.11046,1.11052
01/09/2020 17:08:30.281,1.11047,1.11052
01/09/2020 17:08:33.414,1.11046,1.11052
01/09/2020 17:08:33.557,1.11046,1.11052
01/09/2020 17:08:33.658,1.11046,1.11061
01/09/2020 17:08:37.723,1.11045,1.11061
01/09/2020 17:08:40.323,1.11048,1.11065
01/09/2020 17:08:40.476,1.11049,1.11065
01/09/2020 17:08:40.601,1.11050,1.11065
01/09/2020 17:08:40.652,1.11050,1.11069
01/09/2020 17:09:01.257,1.11050,1.11070
01/09/2020 17:09:01.308,1.11046,1.11061
01/09/2020 17:09:02.282,1.11045,1.11061
01/09/2020 17:09:04.221,1.11046,1.11061
01/09/2020 17:09:09.289,1.11045,1.11061
01/09/2020 17:09:09.390,1.11045,1.11060
01/09/2020 17:09:09.586,1.11045,1.11061
01/09/2020 17:09:12.653,1.11045,1.11062
01/09/2020 17:09:14.180,1.11045,1.11063
01/09/2020 17:09:17.283,1.11045,1.11062
01/09/2020 17:09:20.198,1.11045,1.11061
01/09/2020 17:09:21.623,1.11045,1.11063
01/09/2020 17:09:29.322,1.11045,1.11062
01/09/2020 17:09:30.813,1.11045,1.11061
01/09/2020 17:09:32.783,1.11046,1.11061
01/09/2020 17:09:32.978,1.11046,1.11059
01/09/2020 17:09:35.138,1.11046,1.11061
01/09/2020 17:09:36.194,1.11045,1.11061
01/09/2020 17:09:52.336,1.11034,1.11037
01/09/2020 17:09:52.387,1.11031,1.11034
01/09/2020 17:09:52.439,1.11028,1.11034
01/09/2020 17:09:52.541,1.11037,1.11041
01/09/2020 17:09:52.643,1.11037,1.11041
01/09/2020 17:09:52.845,1.11038,1.11041
01/09/2020 17:09:53.000,1.11037,1.11041
01/09/2020 17:09:53.207,1.11036,1.11041
01/09/2020 17:09:53.831,1.11035,1.11041
01/09/2020 17:09:54.368,1.11034,1.11041
01/09/2020 17:09:55.041,1.11033,1.11041
01/09/2020 17:09:55.436,1.11034,1.11041
01/09/2020 17:09:55.537,1.11040,1.11043
01/09/2020 17:09:55.639,1.11040,1.11058
01/09/2020 17:09:55.691,1.11040,1.11061
01/09/2020 17:09:55.891,1.11043,1.11061
01/09/2020 17:09:56.055,1.11043,1.11063
01/09/2020 17:09:56.298,1.11043,1.11064
01/09/2020 17:10:00.364,1.11043,1.11067
01/09/2020 17:10:01.157,1.11041,1.11067
01/09/2020 17:10:07.659,1.11042,1.11069
01/09/2020 17:10:19.304,1.11042,1.11067
01/09/2020 17:10:19.467,1.11042,1.11065
01/09/2020 17:10:20.021,1.11041,1.11065
01/09/2020 17:10:22.092,1.11041,1.11066
01/09/2020 17:10:36.868,1.11042,1.11066
01/09/2020 17:10:36.973,1.11037,1.11060
01/09/2020 17:10:37.134,1.11037,1.11059
01/09/2020 17:10:37.339,1.11037,1.11060
01/09/2020 17:10:37.492,1.11037,1.11058
01/09/2020 17:10:38.997,1.11037,1.11054
01/09/2020 17:10:39.693,1.11036,1.11054
01/09/2020 17:10:40.689,1.11037,1.11054
01/09/2020 17:10:42.783,1.11036,1.11054
01/09/2020 17:10:42.924,1.11039,1.11059
01/09/2020 17:10:42.975,1.11039,1.11061
01/09/2020 17:10:43.220,1.11040,1.11061
01/09/2020 17:10:43.935,1.11040,1.11062
01/09/2020 17:10:44.718,1.11042,1.11062
01/09/2020 17:10:44.820,1.11044,1.11062
01/09/2020 17:10:44.922,1.11043,1.11062
01/09/2020 17:10:45.036,1.11044,1.11062
01/09/2020 17:10:45.839,1.11044,1.11067
01/09/2020 17:10:46.177,1.11045,1.11067
01/09/2020 17:10:46.279,1.11045,1.11068
01/09/2020 17:10:46.495,1.11046,1.11068
01/09/2020 17:10:47.186,1.11046,1.11071
01/09/2020 17:10:47.467,1.11046,1.11069
01/09/2020 17:10:49.197,1.11047,1.11070
01/09/2020 17:10:50.020,1.11047,1.11071
01/09/2020 17:10:51.186,1.11047,1.11070
01/09/2020 17:10:51.614,1.11046,1.11070
01/09/2020 17:10:51.867,1.11047,1.11070
01/09/2020 17:10:51.969,1.11046,1.11070
01/09/2020 17:10:53.267,1.11047,1.11070
01/09/2020 17:11:07.163,1.11048,1.11071
01/09/2020 17:11:09.180,1.11048,1.11069
01/09/2020 17:11:10.169,1.11049,1.11068
01/09/2020 17:11:10.634,1.11049,1.11070
01/09/2020 17:11:12.830,1.11050,1.11073
01/09/2020 17:11:13.889,1.11051,1.11073
01/09/2020 17:11:18.916,1.11050,1.11073
01/09/2020 17:11:19.872,1.11052,1.11073
01/09/2020 17:11:28.603,1.11055,1.11073
01/09/2020 17:11:28.905,1.11054,1.11073
01/09/2020 17:11:30.861,1.11053,1.11073
01/09/2020 17:11:33.514,1.11054,1.11073
01/09/2020 17:11:33.616,1.11056,1.11074
01/09/2020 17:11:34.572,1.11055,1.11074
01/09/2020 17:11:35.864,1.11054,1.11074
01/09/2020 17:11:37.094,1.11056,1.11074
01/09/2020 17:11:37.202,1.11055,1.11074
01/09/2020 17:11:38.265,1.11056,1.11074
01/09/2020 17:11:38.467,1.11054,1.11074
01/09/2020 17:11:40.122,1.11055,1.11074
01/09/2020 17:11:40.324,1.11054,1.11074
01/09/2020 17:11:41.693,1.11056,1.11074
